period_start_ins,period_end_ins,component,power,time
187787424,188042784,other,0.0002304,16720.0
188042784,188298144,other,0.0002304,16736.0
188298144,188553510,other,0.000164000000002,16752.0
188553510,188808870,other,0.0002304,16768.0
188808870,189064230,other,0.0002304,16784.0
189064230,189319590,other,0.0002304,16800.0
189319590,189574950,other,0.0002304,16816.0
189574950,189830310,other,0.0002304,16832.0
189830310,190085670,other,0.0002304,16848.0
190085670,190341030,other,0.0002304,16864.0
190341030,190596390,other,0.0002304,16880.0
190596390,190851750,other,0.0002304,16896.0
190851750,191107110,other,0.0002304,16912.0
191107110,191362476,other,0.000164000000002,16928.0
191362476,191617836,other,0.0002304,16944.0
191617836,191873196,other,0.0002304,16960.0
191873196,192128556,other,0.0002304,16976.0
192128556,192383916,other,0.0002304,16992.0
192383916,192639276,other,0.0002304,17008.0
192639276,192894636,other,0.0002304,17024.0
192894636,193149996,other,0.0002304,17040.0
193149996,193405356,other,0.0002304,17056.0
193405356,193660716,other,0.0002304,17072.0
193660716,193916082,other,0.000164000000002,17088.0
193916082,194171442,other,0.0002304,17104.0
194171442,194362427,other,0.0616088,17120.0
194362427,194462174,other,0.02779282,17136.0
194462174,194566873,other,0.01292201,17152.0
194566873,194672301,other,0.01363948,17168.0
194672301,194775767,other,0.01605067,17184.0
194775767,194881770,other,0.01440534,17200.0
194881770,194986251,other,0.01467404,17216.0
194986251,195089605,other,0.01511134,17232.0
195089605,195195866,other,0.01240913,17248.0
195195866,195300757,other,0.01418925,17264.0
195300757,195404220,other,0.01613986,17280.0
195404220,195507821,other,0.01637658,17296.0
195507821,195611625,other,0.01690088,17312.0
195611625,195716921,other,0.01679762,17328.0
195716921,195821990,other,0.01357501,17344.0
195821990,195925679,other,0.02538787,17360.0
195925679,196031059,other,0.02195602,17376.0
196031059,196137161,other,0.02088952,17392.0
196137161,196241141,other,0.02131939,17408.0
196241141,196344944,other,0.01851198,17424.0
196344944,196448573,other,0.01716215,17440.0
196448573,196552039,other,0.01607113,17456.0
196552039,196655241,other,0.0131743,17472.0
196655241,196758771,other,0.01460731,17488.0
196758771,196863174,other,0.00876403,17504.0
196863174,196968508,other,0.01525858,17520.0
196968508,197074028,other,0.01679604,17536.0
197074028,197181076,other,0.01772474,17552.0
197181076,197286631,other,0.01656831,17568.0
197286631,197390112,other,0.01762737,17584.0
197390112,197493436,other,0.01653032,17600.0
197493436,197596708,other,0.01447353,17616.0
197596708,197702221,other,0.01960749,17632.0
197702221,197807904,other,0.01918367,17648.0
197807904,197914046,other,0.01877679,17664.0
197914046,198020396,other,0.01536591,17680.0
198020396,198126306,other,0.00950766,17696.0
198126306,198231490,other,0.00984089,17712.0
198231490,198337206,other,0.01750995,17728.0
198337206,198442837,other,0.01775187,17744.0
198442837,198545820,other,0.01578632,17760.0
198545820,198649004,other,0.01273481,17776.0
198649004,198755416,other,0.02033086,17792.0
198755416,198862904,other,0.01786947,17808.0
198862904,198970622,other,0.01871365,17824.0
198970622,199077735,other,0.02244534,17840.0
199077735,199186835,other,0.01982279,17856.0
199186835,199295876,other,0.0229519,17872.0
199295876,199404548,other,0.02191162,17888.0
199404548,199511121,other,0.02026566,17904.0
199511121,199616079,other,0.01607785,17920.0
199616079,199721064,other,0.01313306,17936.0
199721064,199824432,other,0.01393208,17952.0
199824432,199929751,other,0.01029731,17968.0
199929751,200034857,other,0.01167789,17984.0
200034857,200139661,other,0.00902119,18000.0
200139661,200243727,other,0.01913582,18016.0
200243727,200349625,other,0.00652482,18032.0
200349625,200452354,other,0.01692145,18048.0
200452354,200556932,other,0.01396301,18064.0
200556932,200664026,other,0.00948591,18080.0
200664026,200771260,other,0.00631655,18096.0
200771260,200876755,other,0.00588313000001,18112.0
200876755,200984772,other,0.0348495943609,18128.0
200984772,201096524,other,0.07951778,18144.0
201096524,201197013,other,0.0212625,18160.0
201197013,201300143,other,0.02236142,18176.0
201300143,201403615,other,0.01391259,18192.0
201403615,201510023,other,0.00777619,18208.0
201510023,201611415,other,0.01369364,18224.0
201611415,201714327,other,0.01099136,18240.0
201714327,201817767,other,0.00638238,18256.0
201817767,201920447,other,0.01067671,18272.0
201920447,202024307,other,0.01097524,18288.0
202024307,202128432,other,0.01605003,18304.0
202128432,202232300,other,0.01062814,18320.0
202232300,202334817,other,0.0148012,18336.0
202334817,202438071,other,0.0109883,18352.0
202438071,202541569,other,0.01591284,18368.0
202541569,202646484,other,0.01255257,18384.0
202646484,202752063,other,0.00975749,18400.0
202752063,202856480,other,0.00884279,18416.0
202856480,202959938,other,0.01323962,18432.0
202959938,203063284,other,0.0105215,18448.0
203063284,203169129,other,0.01209109,18464.0
203169129,203274168,other,0.01018498,18480.0
203274168,203379048,other,0.01067272,18496.0
203379048,203484105,other,0.00901071,18512.0
203484105,203588966,other,0.01676777,18528.0
203588966,203692645,other,0.01427106,18544.0
203692645,203798829,other,0.01223665,18560.0
203798829,203905149,other,0.01550918,18576.0
203905149,204013437,other,0.01829412,18592.0
204013437,204120275,other,0.01836817,18608.0
204120275,204228276,other,0.01853996,18624.0
204228276,204336911,other,0.01167746,18640.0
204336911,204444899,other,0.01033082,18656.0
204444899,204549475,other,0.00792005,18672.0
204549475,204653458,other,0.01182089,18688.0
204653458,204760822,other,0.01167231,18704.0
204760822,204866453,other,0.00839307,18720.0
204866453,204973223,other,0.00538744,18736.0
204973223,205079051,other,0.01054443,18752.0
205079051,205185506,other,0.00890368000001,18768.0
205185506,205290409,other,0.00684807,18784.0
205290409,205397926,other,0.01141637,18800.0
205397926,205503102,other,0.01002896,18816.0
205503102,205609138,other,0.01173775,18832.0
205609138,205715296,other,0.02088706,18848.0
205715296,205822277,other,0.01834176,18864.0
205822277,205929562,other,0.02091287,18880.0
205929562,206035672,other,0.01945217,18896.0
206035672,206142005,other,0.01723748,18912.0
206142005,206246962,other,0.01439034,18928.0
206246962,206351388,other,0.01314731,18944.0
206351388,206457629,other,0.0084482,18960.0
206457629,206562812,other,0.01233889,18976.0
206562812,206668728,other,0.01450805,18992.0
206668728,206773865,other,0.01308998,19008.0
206773865,206880581,other,0.01110199,19024.0
206880581,206982338,other,0.02139464,19040.0
206982338,207085159,other,0.01461197,19056.0
207085159,207187314,other,0.01405378,19072.0
207187314,207290820,other,0.01097095,19088.0
207290820,207396147,other,0.01254708,19104.0
207396147,207503118,other,0.01300056,19120.0
207503118,207610062,other,0.01525581,19136.0
207610062,207718487,other,0.04338674,19152.0
207718487,0,other,0.212832474662,19168.0
0,60,core-core,0,0.0
60,63,core-core,0,16.0
63,63,core-core,0,32.0
63,75,core-core,0,48.0
75,75,core-core,0,64.0
75,78,core-core,0,80.0
78,78,core-core,0,96.0
78,78,core-core,0,112.0
78,19919,core-core,1.44670454822,128.0
19919,51834,core-core,2.32144864822,144.0
51834,88933,core-core,2.70182144822,160.0
88933,129394,core-core,2.94562744822,176.0
129394,174570,core-core,3.29100444822,192.0
174570,223455,core-core,3.55601144822,208.0
223455,274035,core-core,3.68428344822,224.0
274035,326292,core-core,3.80748444822,240.0
326292,380131,core-core,3.91746244822,256.0
380131,436566,core-core,4.11331044822,272.0
436566,492140,core-core,4.04915344822,288.0
492140,548753,core-core,4.11879344822,304.0
548753,608118,core-core,4.31623744822,320.0
608118,666916,core-core,4.27906044822,336.0
666916,725321,core-core,4.25263144822,352.0
725321,783909,core-core,4.26741944822,368.0
783909,841056,core-core,4.16469144822,384.0
841056,899833,core-core,4.28098244822,400.0
899833,957881,core-core,4.22406344822,416.0
957881,976541,core-core,1.53120574822,432.0
976541,1036391,core-core,3.83925044822,448.0
1036391,1043297,core-core,0.40734354822,464.0
1043297,1073819,core-core,1.77697614822,480.0
1073819,1141157,core-core,3.88580144822,496.0
1141157,1156043,core-core,0.875265719,512.0
1156043,1177329,core-core,1.2559641,528.0
1177329,1221914,core-core,2.755749,544.0
1221914,1295935,core-core,4.5240848,560.0
1295935,1396634,core-core,6.151252,576.0
1396634,1492461,core-core,5.830702,592.0
1492461,1583609,core-core,5.531693,608.0
1583609,1676620,core-core,5.6474,624.0
1676620,1764631,core-core,5.317095,640.0
1764631,1815369,core-core,3.07141044822,656.0
1815369,1935346,core-core,6.54662844822,672.0
1935346,2063026,core-core,6.88666644822,688.0
2063026,2190706,core-core,6.88666644822,704.0
2190706,2318386,core-core,6.88666644822,720.0
2318386,2446066,core-core,6.88666644822,736.0
2446066,2573746,core-core,6.88666644822,752.0
2573746,2701429,core-core,6.88681844822,768.0
2701429,2829109,core-core,6.88666644822,784.0
2829109,2956789,core-core,6.88666644822,800.0
2956789,3084469,core-core,6.88666644822,816.0
3084469,3212149,core-core,6.88666644822,832.0
3212149,3339829,core-core,6.88666644822,848.0
3339829,3467509,core-core,6.88666644822,864.0
3467509,3595189,core-core,6.88666644822,880.0
3595189,3722869,core-core,6.88666644822,896.0
3722869,3850549,core-core,6.88666644822,912.0
3850549,3978232,core-core,6.88681844822,928.0
3978232,4105912,core-core,6.88666644822,944.0
4105912,4233592,core-core,6.88666644822,960.0
4233592,4361272,core-core,6.88666644822,976.0
4361272,4488952,core-core,6.88666644822,992.0
4488952,4616632,core-core,6.88666644822,1008.0
4616632,4744312,core-core,6.88666644822,1024.0
4744312,4871992,core-core,6.88666644822,1040.0
4871992,4999672,core-core,6.88666644822,1056.0
4999672,5127352,core-core,6.88666644822,1072.0
5127352,5255032,core-core,6.88666644822,1088.0
5255032,5382715,core-core,6.88681844822,1104.0
5382715,5510395,core-core,6.88666644822,1120.0
5510395,5638075,core-core,6.88666644822,1136.0
5638075,5765755,core-core,6.88666644822,1152.0
5765755,5893435,core-core,6.88666644822,1168.0
5893435,6021115,core-core,6.88666644822,1184.0
6021115,6148795,core-core,6.88666644822,1200.0
6148795,6276475,core-core,6.88666644822,1216.0
6276475,6404155,core-core,6.88666644822,1232.0
6404155,6531835,core-core,6.88666644822,1248.0
6531835,6659518,core-core,6.88681844822,1264.0
6659518,6787198,core-core,6.88666644822,1280.0
6787198,6914878,core-core,6.88666644822,1296.0
6914878,7042558,core-core,6.88666644822,1312.0
7042558,7170238,core-core,6.88666644822,1328.0
7170238,7297918,core-core,6.88666644822,1344.0
7297918,7425598,core-core,6.88666644822,1360.0
7425598,7553278,core-core,6.88666644822,1376.0
7553278,7680958,core-core,6.88666644822,1392.0
7680958,7808638,core-core,6.88666644822,1408.0
7808638,7936321,core-core,6.88681844822,1424.0
7936321,8064001,core-core,6.88666644822,1440.0
8064001,8191681,core-core,6.88666644822,1456.0
8191681,8319361,core-core,6.88666644822,1472.0
8319361,8447041,core-core,6.88666644822,1488.0
8447041,8574721,core-core,6.88666644822,1504.0
8574721,8702401,core-core,6.88666644822,1520.0
8702401,8830081,core-core,6.88666644822,1536.0
8830081,8957761,core-core,6.88666644822,1552.0
8957761,9085441,core-core,6.88666644822,1568.0
9085441,9213121,core-core,6.88666644822,1584.0
9213121,9340804,core-core,6.88681844822,1600.0
9340804,9456044,core-core,6.6918936,1616.0
9456044,9711404,core-core,13.773318,1632.0
9711404,9966764,core-core,13.773318,1648.0
9966764,10222124,core-core,13.773318,1664.0
10222124,10477484,core-core,13.773318,1680.0
10477484,10732844,core-core,13.773318,1696.0
10732844,10988204,core-core,13.773318,1712.0
10988204,11243564,core-core,13.773318,1728.0
11243564,11498924,core-core,13.773318,1744.0
11498924,11754290,core-core,13.773622,1760.0
11754290,12009650,core-core,13.773318,1776.0
12009650,12265010,core-core,13.773318,1792.0
12265010,12520370,core-core,13.773318,1808.0
12520370,12775730,core-core,13.773318,1824.0
12775730,13031090,core-core,13.773318,1840.0
13031090,13286450,core-core,13.773318,1856.0
13286450,13541810,core-core,13.773318,1872.0
13541810,13797170,core-core,13.773318,1888.0
13797170,14052530,core-core,13.773318,1904.0
14052530,14307890,core-core,13.773318,1920.0
14307890,14563256,core-core,13.773622,1936.0
14563256,14818616,core-core,13.773318,1952.0
14818616,15073976,core-core,13.773318,1968.0
15073976,15329336,core-core,13.773318,1984.0
15329336,15584696,core-core,13.773318,2000.0
15584696,15840056,core-core,13.773318,2016.0
15840056,16095416,core-core,13.773318,2032.0
16095416,16350776,core-core,13.773318,2048.0
16350776,16606136,core-core,13.773318,2064.0
16606136,16861496,core-core,13.773318,2080.0
16861496,17116862,core-core,13.773622,2096.0
17116862,17372222,core-core,13.773318,2112.0
17372222,17627582,core-core,13.773318,2128.0
17627582,17882942,core-core,13.773318,2144.0
17882942,18138302,core-core,13.773318,2160.0
18138302,18393662,core-core,13.773318,2176.0
18393662,18649022,core-core,13.773318,2192.0
18649022,18904382,core-core,13.773318,2208.0
18904382,19159742,core-core,13.773318,2224.0
19159742,19415102,core-core,13.773318,2240.0
19415102,19670468,core-core,13.773622,2256.0
19670468,19925828,core-core,13.773318,2272.0
19925828,20181188,core-core,13.773318,2288.0
20181188,20436548,core-core,13.773318,2304.0
20436548,20691908,core-core,13.773318,2320.0
20691908,20947268,core-core,13.773318,2336.0
20947268,21202628,core-core,13.773318,2352.0
21202628,21457988,core-core,13.773318,2368.0
21457988,21713348,core-core,13.773318,2384.0
21713348,21968708,core-core,13.773318,2400.0
21968708,22224068,core-core,13.773318,2416.0
22224068,22479434,core-core,13.773622,2432.0
22479434,22734794,core-core,13.773318,2448.0
22734794,22990154,core-core,13.773318,2464.0
22990154,23245514,core-core,13.773318,2480.0
23245514,23500874,core-core,13.773318,2496.0
23500874,23756234,core-core,13.773318,2512.0
23756234,24011594,core-core,13.773318,2528.0
24011594,24266954,core-core,13.773318,2544.0
24266954,24522314,core-core,13.773318,2560.0
24522314,24777674,core-core,13.773318,2576.0
24777674,25033040,core-core,13.773622,2592.0
25033040,25281690,core-core,13.48085,2608.0
25281690,25518217,core-core,12.950701,2624.0
25518217,25773577,core-core,13.773318,2640.0
25773577,26028937,core-core,13.773318,2656.0
26028937,26284297,core-core,13.773318,2672.0
26284297,26539657,core-core,13.773318,2688.0
26539657,26795017,core-core,13.773318,2704.0
26795017,27050377,core-core,13.773318,2720.0
27050377,27305737,core-core,13.773318,2736.0
27305737,27561097,core-core,13.773318,2752.0
27561097,27816463,core-core,13.773622,2768.0
27816463,28071823,core-core,13.773318,2784.0
28071823,28327183,core-core,13.773318,2800.0
28327183,28582543,core-core,13.773318,2816.0
28582543,28837903,core-core,13.773318,2832.0
28837903,29093263,core-core,13.773318,2848.0
29093263,29348623,core-core,13.773318,2864.0
29348623,29603983,core-core,13.773318,2880.0
29603983,29859343,core-core,13.773318,2896.0
