directory,branch_misprediction_1,l2_cache_miss_1,l3_cache_miss_1,time_ns_1,cycles_1,instructions_1,branch_misprediction_2,l2_cache_miss_2,l3_cache_miss_2,time_ns_2,cycles_2,instructions_2
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_8192_prefetch_simple_branch_1024,118310,10455,6588,19737200,52500952,77219852,114110,6470,808,19737200,35526960,49322017
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_simple_branch_4096,118613,8332,6637,19816900,52712954,69676523,114282,6855,755,19816900,35670420,45705579
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_none_branch_2048,118647,8634,6568,21602300,57462118,77182654,114247,6906,788,21602300,38884140,56007806
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_ghb_branch_4096,118637,8520,6556,19826800,52739288,77270736,113669,7024,789,19826800,35688240,49337013
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_simple_branch_2048,117232,8922,6557,17646400,46939424,61885673,114023,9446,823,17646400,31763520,39011097
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_none_branch_512,117331,9041,6485,19646100,52258626,77807704,113799,9404,851,19646100,35362980,46213505
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_8192_prefetch_simple_branch_1024,117474,9033,6480,19651800,52273788,77767653,114550,9386,826,19651800,35373240,46218550
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_ghb_branch_2048,116898,8657,6421,17744000,47199040,61497651,113732,6722,878,17744000,31939200,42211318
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_simple_branch_512,118531,8358,6644,21731600,57806056,84785783,113572,6878,748,21731600,39116880,52437818
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_12288_prefetch_ghb_branch_512,115961,11547,6518,20568800,54713008,69833633,113823,8073,856,20568800,37023840,45992528
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_ghb_branch_4096,118455,8618,6586,18802400,50014384,54112837,114100,6899,778,18802400,33844320,42272353
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_none_branch_1024,116262,8930,6510,18664300,49647038,69837452,113863,9389,825,18664300,33595740,39024496
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_none_branch_2048,116269,8983,6445,18667100,49654486,61908053,114135,9367,926,18667100,33600780,39051270
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_12288_prefetch_ghb_branch_2048,117080,10277,6513,20765900,55237294,69657269,113877,6306,785,20765900,37378620,49316926
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_none_branch_1024,117863,8349,6623,18800600,50009596,69528289,114302,6860,724,18800600,33841080,45628578
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_4096_prefetch_ghb_branch_4096,117622,11769,6458,18634900,49568834,69688055,114533,8773,846,18634900,33542820,42601037
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_12288_prefetch_simple_branch_4096,117485,10332,6523,18738100,49843346,54079387,114043,6281,807,18738100,33728580,42259844
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_none_branch_4096,116282,9022,6474,18581000,49425460,61888310,114068,9330,896,18581000,33445800,45972737
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_simple_branch_512,117098,8718,6459,17741800,47193188,61481669,113807,6795,900,17741800,31935240,42211907
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_simple_branch_2048,117501,8609,6640,19743900,52518774,69222863,113688,7012,785,19743900,35539020,45693201
