directory,period,branch_predictor.num-correct_core0,branch_predictor.num-correct_core1,branch_predictor.num-incorrect_core0,branch_predictor.num-incorrect_core1,L2.load-misses_core0,L2.load-misses_core1,L2.loads_core0,L2.loads_core1,L2.stores_core0,L2.stores_core1,L2.store-misses_core0,L2.store-misses_core1,core.instructions_core0,core.instructions_core1,performance_model.elapsed_time_core0,performance_model.elapsed_time_core1,performance_model.idle_elapsed_time_core0,performance_model.idle_elapsed_time_core1,performance_model.instruction_count_core0,performance_model.instruction_count_core1,L3.load-misses_core0,L3.load-misses_core1,L3.loads_core0,L3.loads_core1,L3.stores_core0,L3.stores_core1,L3.store-misses_core0,L3.store-misses_core1,power.core[0].total_core0,power.core[0].total_core1,power.core[0].dynamic_core0,power.core[0].dynamic_core1,power.core[0].leakage_core0,power.core[0].leakage_core1,power.core[1].total_core0,power.core[1].total_core1,power.core[1].dynamic_core0,power.core[1].dynamic_core1,power.core[1].leakage_core0,power.core[1].leakage_core1
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,18000002:periodicins-19000015,301520.0,25030.0,73.0,80.0,280.0,64.0,953.0,430.0,233.0,97.0,203.0,12.0,917388.0,82532.0,120600000000.0,120600000000.0,1087112205.0,108368072757.0,917385.0,82547.0,0.0,4.0,280.0,64.0,203.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,periodicins-19000015:19000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,19000015:periodicins-20000014,333333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,0.0,125300000000.0,125300000000.0,-12874687.0,125300000000.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,periodicins-20000014:20000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,20000014:periodicins-21000016,333334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000002.0,0.0,125300000000.0,125300000000.0,-13250626.0,125300000000.0,1000002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,periodicins-21000016:21000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,21000016:periodicins-22000015,333333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,0.0,125300000000.0,125300000000.0,-12874687.0,125300000000.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,periodicins-22000015:22000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,22000015:periodicins-23000014,333333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,0.0,125300000000.0,125300000000.0,-12874687.0,125300000000.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,periodicins-23000014:23000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,23000014:periodicins-24000016,333334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000002.0,0.0,125300000000.0,125300000000.0,-13250626.0,125300000000.0,1000002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,periodicins-24000016:24000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,24000016:periodicins-25000015,333333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,0.0,125300000000.0,125300000000.0,-12874687.0,125300000000.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,periodicins-25000015:25000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,25000015:periodicins-26000014,333333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,0.0,125400000000.0,125400000000.0,87125313.0,125400000000.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/root/snipersim_framework/config_l2_256_l3MB_8192_prefetch_none_branch_512-1024_barnes-intervals,periodicins-26000014:26000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
